uuid,slug,name
11e81bbd-dc80-1cb4-8cf0-a0369fe50396,remy-ma,Remy Ma
4da0b7d6-dd23-40f8-8d10-e2132f66ce5a,queen-d-4,Queen D
11e81bcc-cb81-624c-a806-a0369fe50396,audien,Audien
11e81bc7-063d-225a-a043-a0369fe50396,bersuit-vergarabat,Bersuit Vergarabat
d5c30836-c5be-11e8-90dd-549f35141000,eric-land,Eric Land
2d9fb03b-b099-41bc-aabb-766e4cd57dcd,penelope-scott-1,Penelope Scott
11e81bbd-fa68-4a62-9f84-a0369fe50396,devin-dawson,Devin Dawson
11e81bc7-5c1c-31e8-b85f-a0369fe50396,carlos-y-jose,Carlos y José
11e81bce-1008-20a8-9b13-a0369fe50396,war-5,War
11e81bcb-07ca-3820-8735-a0369fe50396,slightly-stoopid,Slightly Stoopid
11e83fea-85f9-7588-bab8-aa1c026db3d8,mykka,MYKKA
11e81bcd-4419-188a-88ab-a0369fe50396,luccas-carlos,Luccas Carlos
11e81bcb-70a8-156a-b6fa-a0369fe50396,edith-marquez,Edith Márquez
11e83fe9-f159-fef2-8e02-a0369fe50396,gurnam-bhullar,Gurnam Bhullar
82f2d4f0-b8e5-11e8-83f4-525400009efb,sash-11,Sash
11e81bba-a0b1-50fc-bc1e-a0369fe50396,vagon-chicano,Vagón Chicano
11e83fee-9caf-b630-aa5d-a0369fe50396,sanah,Sanah
11e81bcd-a591-1b94-88ae-a0369fe50396,juvenile,Juvenile
11e81bc1-542c-dd44-8f6f-a0369fe50396,pedro-infante,Pedro Infante
11e81bc6-c853-2b10-9aea-a0369fe50396,sunmi-4,SUNMI
9bab6f22-0b0b-4560-8d88-68e9168ecbe9,sunmi-3,SUNMI
11e81bc6-b46e-f778-89ee-a0369fe50396,farhan-akhtar,Farhan Akhtar
11e81bbd-62e6-6912-8705-a0369fe50396,xavier-rudd,Xavier Rudd
11e83fe9-cf33-4414-9b0c-aa1c026db3d8,christian-french,Christian French
11e81bca-c1a8-0a66-9633-a0369fe50396,wilson-pickett,Wilson Pickett
11e81bca-f677-4e82-8044-a0369fe50396,mario-bautista,Mario Bautista
11e81bc3-2584-3382-b054-a0369fe50396,common,Common
7c7eea2e-dae9-11e9-830e-549f35141000,shadab,Shadab
1ba3e512-2293-4364-afa7-c70515e2a3a4,kerchak-2,Kerchak
11e81bc1-ab61-3b50-97f9-a0369fe50396,kalben,Kalben
11e81bd0-c769-3c6c-989c-a0369fe50396,gustavo-santaolalla,Gustavo Santaolalla
11e81bbb-d756-55c0-a387-a0369fe50396,los-primos-mx,Los Primos MX
11e81bbf-d8da-6d60-948c-a0369fe50396,lil-kleine,Lil’ Kleine
ebb88280-02f1-11ea-abe7-e4434b16cb78,sarah-cothran,Sarah Cothran
11e83fee-534b-9086-b6f4-aa1c026db3d8,dj-gimi-o,DJ Gimi-O
670ffd2c-77c0-11e9-8df2-549f35141000,punk-goes,Punk Goes
11e81bbd-f227-3d22-8843-a0369fe50396,shindy,Shindy
fbb45e64-8391-4323-91ef-c71a415b187a,ski-aggu,Ski Aggu
11e81bc1-8820-9910-b79a-a0369fe50396,haftbefehl,Haftbefehl
b5bcf872-372d-11e9-b720-549f35161576,reezy-5,Reezy
11e81bd2-47c2-5f1e-9f57-a0369fe50396,drew-holcomb-the-neighbors,Drew Holcomb & The Neighbors
11e81bbd-c09c-8a64-aa16-a0369fe50396,javed-bashir,Javed Bashir
c71ff42a-c36a-11e8-bc5f-525400009efb,major-rd-2,Major RD
8f4d8bc3-3ba0-4bd6-94af-3013c863ea9c,dj-tak-vadiao,DJ TAK VADIÃO
11e81bc0-dac9-22fa-9ec0-a0369fe50396,raaban,Raaban
11e81bbb-b3c3-0fc2-8272-a0369fe50396,smokepurpp,Smokepurpp
9da71ba9-609c-49d8-9a13-04e7fe68077b,lexedit,LeXedit
11e81bbe-c55f-6a84-889d-a0369fe50396,air-4,AIR
11e83fe5-f9ef-3766-a745-a0369fe50396,preto-no-branco,Preto no Branco
11e81bc0-0b75-d444-a635-a0369fe50396,tensnake,Tensnake
11e81bc1-a3bc-8242-bbb7-a0369fe50396,duckwrth,Duckwrth
11e81bc9-427b-6540-9b5f-a0369fe50396,amber-mark,Amber Mark
11e81bbe-9b7a-c434-8629-a0369fe50396,ghostface-killah,Ghostface Killah
11e81bc4-04ee-4a6c-8963-a0369fe50396,nate-dogg,Nate Dogg
11e81bc0-d8e6-d22a-aaed-a0369fe50396,gambi,Gambi
11e81bbf-c079-cfcc-b01b-a0369fe50396,trapt,Trapt
11e81bc7-c15a-8e06-a313-a0369fe50396,samuel-t-herring,Samuel T. Herring
11e81bbf-c1b3-afc0-a212-a0369fe50396,c418,C418
11e81bbd-6744-91fa-b2d4-a0369fe50396,kalash-2,Kalash
11e81bcd-228c-a7a4-9ad1-a0369fe50396,studio-killers,Studio Killers
296521b2-d907-11e8-bb56-549f35161576,rxseboy,Rxseboy
181405a4-c0f2-11e8-8148-525400009efb,yera,Yera
f0e871a6-c64e-11e8-90a2-549f35161576,destin-conrad,Destin Conrad
11e81bca-f8f4-3d32-aaa3-a0369fe50396,richa-sharma,Richa Sharma
11e81bbe-c55f-9ad6-9079-a0369fe50396,jethro-tull,Jethro Tull
11e81bbe-1379-867e-bff8-a0369fe50396,almighty,Almighty
11e81bc2-486f-c952-8eb4-a0369fe50396,sticky-fingers,Sticky Fingers
11e81bc6-d614-48f6-9106-a0369fe50396,mudvayne,Mudvayne
11e81bcd-ab9a-5a14-b550-a0369fe50396,mahmood-1,Mahmood
11e81bc3-7f60-4b52-837c-a0369fe50396,los-palmeras,Los Palmeras
11e81bc1-7e20-7b1a-9b8c-a0369fe50396,serdar-ortac,Serdar Ortaç
11e83fdf-ceb9-2ea4-b774-a0369fe50396,sweet-8,Sweet
11e81bbc-687a-8576-a9fc-a0369fe50396,five-for-fighting,Five for Fighting
11e81bc9-c2a8-6646-9618-a0369fe50396,srno,SRNO
cfd8486f-f6fe-4a55-ad1f-d83a0253b270,idgitaf,Idgitaf
11e81bc0-9d83-8106-a60f-a0369fe50396,we-came-as-romans,We Came as Romans
11e83fe0-56a0-3a2e-8ae8-aa1c026db3d8,felix-mendelssohn,Felix Mendelssohn
11e81bbe-ea84-f374-b3fd-a0369fe50396,tito-torbellino,Tito Torbellino
ce64d846-e47a-11e8-a475-549f35141000,oaff,OAFF
11e81bc1-7930-dc26-a877-a0369fe50396,the-everly-brothers,The Everly Brothers
11e81bce-61b9-1088-8a9c-a0369fe50396,maximillian-3,Maximillian
11e81bd0-98ca-37e4-b786-a0369fe50396,thalles-roberto,Thalles Roberto
5097fe0f-661b-43d4-9d64-f647335e7ee5,jnhygs-1,jnhygs
11e83fe0-faae-fc72-9429-aa1c026db3d8,briston-maroney,Briston Maroney
11e83fe6-deba-4eee-885b-aa1c026db3d8,sabino-1,Sabino
2587da76-d907-11e8-8807-549f35161576,jeleel,JELEEL!
11e81bbe-d909-1918-839c-a0369fe50396,trisha-yearwood,Trisha Yearwood
67a5479e-c67a-11e8-9ef6-549f35141000,nuca-2,Nuca
11e83fe9-a100-f33e-9c45-a0369fe50396,la-fiera-de-ojinaga,La Fiera de Ojinaga
11e81bd0-e7db-cad2-bd98-a0369fe50396,loote,Loote
11e81bcd-63d1-74b0-8b1b-a0369fe50396,the-avener,The Avener
11e81bc0-b2aa-1306-80d9-a0369fe50396,neha-bhasin,Neha Bhasin
11e81bc7-87fc-dbf0-bb00-a0369fe50396,channel-tres,Channel Tres
425c26e1-a12e-4006-8550-6da8fe12252b,inez-17,Inéz
fb97ac34-c32e-11e8-96f8-525400009efb,daaz-1,DAAZ
11e81bbd-e9c5-928c-9a2b-a0369fe50396,buray,Buray
11e81bca-837a-d1d8-958e-a0369fe50396,a-flock-of-seagulls,A Flock of Seagulls
11e81bc6-6f17-ecca-b5ed-a0369fe50396,daniela-romo,Daniela Romo
db068070-c32f-11e8-a8b9-525400009efb,mkla,MKLA
11e81bc9-7f2a-53fc-b756-a0369fe50396,the-japanese-house,The Japanese House
11e81bc1-a044-57ac-953e-a0369fe50396,iamchino,IAmChino
e95c7fae-56b3-11e9-9d71-549f35141000,joao-bosco-e-gabriel,João Bosco e Gabriel
11e83fed-a370-a0ac-9db2-a0369fe50396,dinos,Dinos
1c21086c-b397-11e8-8ce7-525400009efb,antonin-dvorak-1,Antonín Dvořák
11e83fee-438b-18e2-a463-aa1c026db3d8,nono-10,Nono
11e83fe2-5ce8-532e-bdf7-aa1c026db3d8,traviezoz-de-la-zierra,Traviezoz de la Zierra
11e83fea-e7b1-c104-81cb-aa1c026db3d8,nu-aspect,Nu Aspect
f789c383-5a26-4e0c-8a41-1b3aea613ef8,los-del-limit,Los Del Limit
11e81bc2-f334-b564-99c5-a0369fe50396,flans,Flans
37ddd184-cff7-11e9-8b6d-549f35161576,denise-julia,Denise Julia
11e81bc8-8ede-7482-8082-a0369fe50396,gabrielle-aplin,Gabrielle Aplin
11e83fed-d461-d500-9093-a0369fe50396,sniper-gang,Sniper Gang
11e81bca-4d50-2cac-9263-a0369fe50396,nathaniel-rateliff-the-night-sweats,Nathaniel Rateliff & The Night Sweats
11e81bbe-0322-e702-8e70-a0369fe50396,joy-crookes,Joy Crookes
3cb974e6-d495-11e8-a893-549f35141000,anil-emre-daldal,Anıl Emre Daldal
11e83feb-399d-2b52-a988-aa1c026db3d8,ilkan-gunuc-1,Ilkan Gunuc
e6fbd18f-8ed4-43e7-9eb1-85a4b4105540,mc-rodrigo-do-cn-1,Mc Rodrigo do CN
11e83fe2-4d11-59be-8fec-a0369fe50396,ir-sais,Ir-Sais
11e81bc9-a791-b394-bb74-a0369fe50396,the-stranglers,The Stranglers
11e81bbe-20a4-dede-96d7-a0369fe50396,gokhan-turkmen,Gökhan Türkmen
0efa2ff7-18d2-4927-a625-5a807427baec,riovaz,Riovaz
07a0aaa6-c679-11e8-b745-549f35141000,ezekiel-2,Ezekiel
11e81bd0-4e95-c918-b3c0-a0369fe50396,celso-pina,Celso Piña
11e81bc1-b7cc-e934-afdc-a0369fe50396,moonshine-3,Moonshine
11e81bc3-45b3-fe4e-8f25-a0369fe50396,khaled-1,Khaled
11e81bc1-f7af-a3d4-9535-a0369fe50396,luciano-pereyra,Luciano Pereyra
11e81bce-0f94-e66a-b264-a0369fe50396,millind-gaba,Millind Gaba
11e81bc9-0664-f7ba-87bf-a0369fe50396,antonio-carmona,Antonio Carmona
b2df8d40-6f00-4748-87d1-811a8d50c103,fave-6,Favé
108b5b46-b8cf-11e8-a939-525400009efb,n-e-r-d-2,N.E.R.D
11e83fdf-ed42-7e48-a6dd-aa1c026db3d8,chorus-2,Chorus
11e81bcb-72e0-4ed8-b441-a0369fe50396,crystal-rock,Crystal Rock
11e81bc1-ecf2-fb58-954a-a0369fe50396,kari-jobe,Kari Jobe
11e81bbd-1a8f-4c10-be83-a0369fe50396,shy-fx,Shy FX
11e83feb-9e5a-e408-9de7-a0369fe50396,kayua,Kayuá
44f85cd4-b8f3-11e8-a28e-525400009efb,maxim-schunk,Maxim Schunk
11e81bc8-68a6-bc16-bc55-a0369fe50396,john-coltrane,John Coltrane
11e81bcb-8943-8a78-a432-a0369fe50396,the-platters,The Platters
11e81bc8-559d-17dc-8c8d-a0369fe50396,sports-1,Sports
11e81bd2-8627-bc9a-b11a-a0369fe50396,tenille-arts,Tenille Arts
11e81bd2-33ef-2ac6-9aee-a0369fe50396,strfkr,STRFKR
0479ab16-eefb-11e8-b417-549f35161576,dj-900,DJ 900
11e81bd1-0d31-fdc4-86cf-a0369fe50396,slim-jxmmi,Slim Jxmmi
89340eec-b8d6-11e8-8f90-525400009efb,ryuichi-sakamoto,Ryuichi Sakamoto
11e81bd0-a638-e628-9e48-a0369fe50396,opus-7,Opus
9732fad0-0d4f-4a46-afef-acd5f96e59e9,bss-1,BSS
2b9cf1de-d560-11e9-96ab-549f35161576,tejaswini,Tejaswini
11e81bbc-0025-c8fa-94cf-a0369fe50396,needtobreathe,NEEDTOBREATHE
4ce66b86-5a95-11e9-8934-549f35141000,elvis-de-yongol,Elvis de Yongol
11e81bbe-b0e3-51e2-9028-a0369fe50396,noh-salleh,Noh Salleh
11e81bba-9395-8d0c-9fd6-a0369fe50396,the-band-camino,The Band Camino
11e81bc2-a784-fe08-87d3-a0369fe50396,zeca-pagodinho,Zeca Pagodinho
11e81bbd-c434-d35c-bc0a-a0369fe50396,pimpinela,Pimpinela
11e81bbd-8381-80b2-9a81-a0369fe50396,l-a-x,L.A.X
11e83fed-1270-e8aa-97d0-a0369fe50396,atitude-67,Atitude 67
11e81bc0-55a8-f30c-a7fe-a0369fe50396,shakey-graves,Shakey Graves
70575422-b8dd-11e8-9c69-525400009efb,q-tip-5,Q-Tip
11e81bc1-1449-1206-88c4-a0369fe50396,big-mountain,Big Mountain
1e3cb888-1825-11e9-a0d4-00163ec5a2fb,ati242-1,Ati242
11e81bbf-26b5-70a8-affb-a0369fe50396,katie-melua,Katie Melua
11e81bbd-29ba-ee38-b61e-a0369fe50396,xing-ye-yuan,Gen Hoshino
11e81bbe-ab1e-9852-ab54-a0369fe50396,malik-montana,Malik Montana
11e81bc9-3e76-f73e-b8a2-a0369fe50396,nina-nesbitt,Nina Nesbitt
11e83fe6-8307-0736-a09f-a0369fe50396,mc-neguinho-do-kaxeta,MC Neguinho do Kaxeta
11e81bbd-4d53-4f7a-93f6-a0369fe50396,danielle-bradbery,Danielle Bradbery
a8669eae-e424-11e9-84cc-549f35161576,olivia-dean,Olivia Dean
11e81bc0-bd4f-38a4-b3fd-a0369fe50396,florence-welch,Florence Welch
11e81bc3-a45c-9398-829f-a0369fe50396,sick-luke,Sick Luke
11e81bca-e5bf-6908-ace6-a0369fe50396,harrison-storm,Harrison Storm
11e81bc7-c6ab-2ba4-98c2-a0369fe50396,flyleaf,Flyleaf
11e81bcc-d210-526c-8e84-a0369fe50396,el-gran-combo-de-puerto-rico,El Gran Combo de Puerto Rico
fa3cfb50-314c-43b2-a867-a895cca79851,ren0wned,Ren0wned
11e81bbb-b200-9aa6-ac5f-a0369fe50396,mhd,MHD
11e81bcc-d98b-837c-8732-a0369fe50396,marcela-gandara,Marcela Gándara
11e81bd0-c3ef-493c-915d-a0369fe50396,maria-bethania,Maria Bethânia
11e81bd0-5a32-1d26-a110-a0369fe50396,coco-jones-1,Coco Jones
11e81bbf-a386-bea2-8761-a0369fe50396,benny-the-butcher,BENNY THE BUTCHER
11e81bbe-23c3-ae92-99af-a0369fe50396,a-r-i-z-o-n-a,A R I Z O N A
11e81bbb-dd1c-70e8-b8c6-a0369fe50396,brooks,Brooks
11e81bbc-253b-9688-bd0f-a0369fe50396,barao-vermelho,Barão Vermelho
11e81bbb-772e-e838-868e-a0369fe50396,limi-t-21,Limi-T 21
11e81bce-8f28-ba00-b552-a0369fe50396,the-wallflowers-1,The Wallflowers
11e81bba-ecec-9a4e-a0c7-a0369fe50396,rawayana,Rawayana
11e81bbe-75bc-1798-bc82-a0369fe50396,die-arzte,Die Ärzte
11e81bbd-92eb-de12-8792-a0369fe50396,french-79,French 79
11e81bd2-1df4-9c4c-ab78-a0369fe50396,hande-yener,Hande Yener
033e8069-38b1-4fef-ae58-e31f18669b66,raizhell,RAIZHELL
11e81bc9-5673-6b60-b154-a0369fe50396,rahul-nambiar,Rahul Nambiar
11e81bc4-1734-d60a-80ae-a0369fe50396,dodie,dodie
3e59bcc2-2209-11e9-8b19-00163ec5a2fb,chorus-mulan,Chorus - Mulan
11e8abf6-09fd-7ff6-96f3-525400009efb,the-dream-9,The-Dream
11e81bc0-e418-755e-983e-a0369fe50396,ben-harper,Ben Harper
4250bfe2-85f0-11e9-ad12-549f35161576,goldie-sohel,Goldie Sohel
11e81bbc-58f1-1c5a-9b82-a0369fe50396,atomic-kitten,Atomic Kitten
11e83fec-9bf4-662a-b426-a0369fe50396,i-dont-know-how-but-they-found-me,I DONT KNOW HOW BUT THEY FOUND ME
11e81bbf-4352-8250-a7ab-a0369fe50396,andra-day,Andra Day
11e81bd2-ade7-9674-aba5-a0369fe50396,airbourne,Airbourne
11e83feb-bba7-8fb6-bc0b-a0369fe50396,saucy-dog,Saucy Dog
11e81bc4-34c3-c14a-baa4-a0369fe50396,young-m-a,Young M.A
11e81bc2-eee6-3d2a-b7da-a0369fe50396,morgan-page,Morgan Page
11e81bd1-a1ac-af58-9bc9-a0369fe50396,the-wailers,The Wailers
11e81bd2-164a-de98-b6d2-a0369fe50396,the-wailers-1,The Wailers
1a53f30e-3142-11e9-9634-549f35161576,oscu,Oscu
11e81bc2-d733-8bba-9fa8-a0369fe50396,amitabh-bachchan,Amitabh Bachchan
3555eda8-4ffd-11ea-b517-801844ee83a6,big-scarr,Big Scarr
11e83fee-8c5a-10f0-8a7f-a0369fe50396,arash-buana,Arash Buana
11e81bce-22a5-2062-8f22-a0369fe50396,marcus-layton,Marcus Layton
11e81bc0-f8c7-72c0-ace9-a0369fe50396,pedro-fernandez,Pedro Fernández
11e81bbb-724e-f786-8179-a0369fe50396,knxwledge,Knxwledge
11e83fef-0ced-6a3c-b44c-aa1c026db3d8,kyanu,KYANU
11e81bc2-e6f9-b196-8ca6-a0369fe50396,cultura-profetica,Cultura Profética
11e81bca-36fb-4054-b908-a0369fe50396,hemachandra-vedala,Hemachandra Vedala
24cba8e6-3a5f-4fd6-b674-820ea28a4858,austin-farwell,Austin Farwell
11e81bc2-8c6b-36e6-a4d0-a0369fe50396,the-struts,The Struts
11e81bc2-eb14-b406-8566-a0369fe50396,atlus,Atlus
11e81bc9-bdd5-ddf6-90d0-a0369fe50396,chris-willis,Chris Willis
11e83fec-5e1c-d260-8e8a-aa1c026db3d8,cynthia-luz,Cynthia Luz
11e81bc0-d3c7-9428-ad89-a0369fe50396,domo-genesis,Domo Genesis
11e81bc1-8dab-4f56-8314-a0369fe50396,noizu-1,Noizu
11e81bce-65c6-aeb0-b76c-a0369fe50396,theovertunes,TheOvertunes
11e81bbd-4651-df52-9521-a0369fe50396,ranina-reddy,Ranina Reddy
11e81bc4-3375-a2a4-8ca0-a0369fe50396,kelvin-jones,Kelvin Jones
11e81bca-670b-7200-9e64-a0369fe50396,sekai-no-owari,SEKAI NO OWARI
11e81bc8-b86e-669a-a919-a0369fe50396,s-club-7,S Club 7
11e81bcd-b128-c5ba-891d-a0369fe50396,sant,SANT
11e81bc0-24a5-7bfe-9a7b-a0369fe50396,birdman,Birdman
11e81bcb-8db1-6576-a35e-a0369fe50396,baynk,Baynk
11e81bbc-1a2e-2c1a-b9e9-a0369fe50396,mark-knopfler,Mark Knopfler
11e81bba-fc1b-d08e-a89f-a0369fe50396,nedarb,Nedarb
11e83fec-159f-8fe6-a99e-a0369fe50396,rosie-darling,Rosie Darling
11e81bbf-6155-e882-9f63-a0369fe50396,suga,Suga
11e83fea-3c04-7c48-bc33-a0369fe50396,happy-asmara,Happy Asmara
11e81bbe-6d46-2090-a40e-a0369fe50396,up-dharma-down,Up Dharma Down
11e83fee-16d5-d60c-b632-aa1c026db3d8,christian-leave,Christian Leave
11e81bca-465d-2a08-9999-a0369fe50396,eduardo-costa,Eduardo Costa
23b44ce0-ed13-11e9-965d-e4434b16cb78,belle-kaffer,Belle Kaffer
11e81bbd-68ce-af88-b203-a0369fe50396,london-philharmonic-orchestra,London Philharmonic Orchestra
11e81bc2-c3d5-ece8-bb13-a0369fe50396,cauty,Cauty
11e83fe6-d58a-b4a8-a083-a0369fe50396,verzache,Verzache
11e81bc8-2b87-a660-a93d-a0369fe50396,mohombi,Mohombi
bc079d4d-47f2-4407-a7eb-5139794f2ca7,dj-patrick-muniz,DJ Patrick Muniz
11e81bca-821e-9a86-8057-a0369fe50396,pitty-1,Pitty
11e81bd2-7f25-542a-b459-a0369fe50396,oscar-d-leon-1,Oscar D'León
11e81bbd-10a2-16ce-a625-a0369fe50396,two-lanez-james,Two Lanez James
b9c70c53-111a-42f6-9628-f366c3b0bd2a,two-lanes,TWO LANES
11e81bbf-e192-9e64-81a9-a0369fe50396,boz-scaggs,Boz Scaggs
11e81bc2-dc06-3386-bec0-a0369fe50396,amber-run,Amber Run
11e81bc7-a4fa-95b2-9542-a0369fe50396,okieriete-onaodowan,Okieriete Onaodowan
1712841d-cb95-45ad-8586-6a0abe368aae,ro-rosa,Rô Rosa
4df34efe-7df8-49b5-b6fd-5d132b861a6b,gaulois-2,GAULOIS
b1b40541-6949-4a26-9411-da2ecc4cc8fc,charles-new,Charles New
11e81bc6-7658-5db2-bce0-a0369fe50396,larry-hernandez,Larry Hernandez
11e81bd3-08c6-b16a-abe6-a0369fe50396,lighthouse-family,Lighthouse Family
64ac7bb0-4a15-11e9-ac3d-549f35141000,everglow-3,EVERGLOW
11e81bc6-9996-d9de-b1b0-a0369fe50396,sandoval,Sandoval
11e81bd0-7409-20fa-94eb-a0369fe50396,ben-rector,Ben Rector
0087bf30-c63c-11e8-859c-549f35161576,chapo102,Chapo102
90f30938-7566-11e9-9683-e4434b16cb7a,goldband,Goldband
11e81bd0-7607-0700-b1a9-a0369fe50396,garbage,Garbage
11e83fe6-699c-464e-ad80-a0369fe50396,muscadine-bloodline,Muscadine Bloodline
11e81bbf-7c9a-21f8-9744-a0369fe50396,christine-and-the-queens,Christine and the Queens
11e81bcd-8ba4-118c-8f81-a0369fe50396,our-last-night,Our Last Night
11e81bca-f5d5-29a4-bec1-a0369fe50396,mike-oldfield,Mike Oldfield
11e81bca-d4c4-8660-9e0a-a0369fe50396,sena-sener,Sena Şener
11e81bbb-4615-1e8e-8bf7-a0369fe50396,ramz,Ramz
11e81bc8-ebbe-ef24-809b-a0369fe50396,xzibit,Xzibit
aa1fa4fe-68f8-11e9-a923-549f35161576,jovem-dionisio,Jovem Dionisio
11e81bcb-602f-7138-8e51-a0369fe50396,solomon-burke,Solomon Burke
11e81bd2-ead3-bafe-b88d-a0369fe50396,gregory-porter,Gregory Porter
aee10264-b8f2-11e8-bb7f-525400009efb,oscar-lang,Oscar Lang
c78da42a-e033-4b92-aa2f-f2bfaf7df682,delaney-bailey,Delaney Bailey
9b8c4588-636b-11e9-94cf-549f35161576,chase-matthew,Chase Matthew
11e81bc0-6682-f024-b174-a0369fe50396,kaoma,Kaoma
eb5ff601-87ac-4a38-8dbc-ba242b748efa,0to8,0to8
11e81bc0-7077-b79a-9b45-a0369fe50396,bump-of-chicken,BUMP OF CHICKEN
11e81bd1-189a-2826-af8a-a0369fe50396,ibrahim-tatlises,İbrahim Tatlıses
11e81bc8-b633-430a-be29-a0369fe50396,montgomery-gentry,Montgomery Gentry
11e81bca-9a87-82a4-915d-a0369fe50396,labh-janjua,Labh Janjua
11e81bd2-4d24-8590-9e9b-a0369fe50396,bryn-christopher,Bryn Christopher
11e81bc0-4235-68d2-8c64-a0369fe50396,jadakiss,Jadakiss
11e81bbf-dac6-e946-80db-a0369fe50396,big-rich-1,Big & Rich
11e81bbd-fee1-c8fc-a63d-a0369fe50396,the-jam,The Jam
b41e59da-c0ee-11e8-b202-525400009efb,lil-keed,LiL Keed
2a077daa-c1cd-11e8-b797-525400009efb,willis-6,Willis
7717187b-9de4-45e9-b417-78ddad4fec96,el-perro-9,El Perro
11e81bc0-aabe-e748-b5b8-a0369fe50396,melina-leon,Melina León
11e81bc6-f131-49b8-8c1f-a0369fe50396,josman,Josman
11e83fe2-fbe5-72ae-a328-aa1c026db3d8,los-yaguaru,Los Yaguaru
11e81bcd-4efb-ba00-a36f-a0369fe50396,tj-monterde,TJ Monterde
11e81bba-fc19-e6c0-a32e-a0369fe50396,victorious-cast,Victorious Cast
11e81bce-5df7-5d6a-83d0-a0369fe50396,gigolo-y-la-exce,Gigoló y La Exce
11e81bd0-5921-aa00-965e-a0369fe50396,tropkillaz,Tropkillaz
11e81bba-4bbf-441e-940b-a0369fe50396,samuel-e-wright,Samuel E. Wright
11e81bc1-241e-890e-8dd5-a0369fe50396,sevyn-streeter,Sevyn Streeter
682ae7c8-5536-11e9-b44b-549f35141000,djo-13,Djo
11e81bd1-61cd-8d1c-a1bc-a0369fe50396,zico-3,ZICO
11e81bbe-5ab4-3318-b85e-a0369fe50396,mustafa-ceceli,Mustafa Ceceli
11e81bc3-99b8-1480-b0c9-a0369fe50396,billy-squier,Billy Squier
11e81bd2-5ad0-61f0-abea-a0369fe50396,jassie-gift,Jassie Gift
11e81bcc-9e82-a4b8-a11c-a0369fe50396,black-veil-brides,Black Veil Brides
11e81bd0-4a33-bbdc-9898-a0369fe50396,stephanie-poetri,Stephanie Poetri
11e81bca-96d4-59b6-aa98-a0369fe50396,zachary-levi,Zachary Levi
11e83fe7-9dc3-ecb4-a568-a0369fe50396,jameson-rodgers,Jameson Rodgers
961f7d4a-4e2e-4a1f-ab41-5040fc4127c1,micky-6,Micky
11e81bbf-6a71-a190-99e0-a0369fe50396,mankirt-aulakh,Mankirt Aulakh
11e81bc2-4b1e-defe-84a7-a0369fe50396,wilkins,Wilkins
11e83fe8-0199-3848-a4f4-aa1c026db3d8,jeanette-1,Jeanette
11e81bbe-ba7c-cf80-975d-a0369fe50396,martinho-da-vila,Martinho da Vila
fb84ca1c-d254-11e8-b800-549f35161576,shiah-maisel,Shiah Maisel
e1a2705e-be0a-4cd4-82aa-560c02d454e1,skeeter-beats,Skeeter Beats
e9573302-2290-11e9-84ed-549f35161576,falak-shabbir,Falak Shabbir
11e81bca-6161-280e-ba11-a0369fe50396,lucas-lucco,Lucas Lucco
11e81bd3-5427-df94-be96-a0369fe50396,lacrim,Lacrim
11e81bc7-b08d-d844-8bc2-a0369fe50396,maan,Maan
11e81bcc-8bd8-c450-841d-a0369fe50396,shamur,Shamur
05c47644-3dca-499f-b50b-f449b277743c,bairro-13,Bairro 13
11e83fe5-989f-298a-9176-aa1c026db3d8,a-ap-ant-1,A$Ap Ant
11e81bc3-7dfc-09b8-ad86-a0369fe50396,nombe,NoMBe
b572cd02-2dd0-4f86-bec6-df4bcb3ec1ea,nombe-3,NoMBe
6fabd8c2-427b-11e9-bc79-549f35141000,alvaro-de-luna,Álvaro De Luna
11e81bbc-98b7-e6de-ab83-a0369fe50396,harry-fraud,Harry Fraud
11e81bc3-d4a2-4a52-a519-a0369fe50396,gazzelle,Gazzelle
11e81bd1-a7b9-b468-838c-a0369fe50396,patrick-hernandez,Patrick Hernandez
11e81bcd-413e-b44e-9ed4-a0369fe50396,kirk-franklin,Kirk Franklin
11e81bbb-25e4-e950-b9ab-a0369fe50396,cher-lloyd,Cher Lloyd
11e81bbf-a840-887e-8b53-a0369fe50396,wild-cherry,Wild Cherry
11e81bbe-4e87-37d4-ae80-a0369fe50396,vinod-rathod,Vinod Rathod
11e81bc8-800d-c53e-ac71-a0369fe50396,milet,Milet
f371e756-d6d7-11e8-b481-525400009efb,elgrandetoto,ElGrandeToto
af54f322-b8e8-11e8-9e03-525400009efb,mc-frog,MC Frog
11e81bc0-ee48-8974-924d-a0369fe50396,magic-system,Magic System
11e81bc4-3107-ef2c-85c1-a0369fe50396,f-r-david,F.R. David
11e83fe9-6d3d-cc66-9213-aa1c026db3d8,emelie-hollow,Emelie Hollow
2dec1046-fc5d-11e8-8308-549f35141000,bad-company-3,Bad Company
11e81bc9-7e0a-a968-8a78-a0369fe50396,terrace-martin,Terrace Martin
11e81bbb-56f0-b2a4-9b8a-a0369fe50396,padmalatha,Padmalatha
11e81bcb-516d-0f0c-b926-a0369fe50396,jean-sibelius,Jean Sibelius
11e81bc0-18c0-22da-935b-a0369fe50396,diana-krall,Diana Krall
11e81bc7-d90d-18c0-ba9a-a0369fe50396,miami-sound-machine,Miami Sound Machine
11e81bc7-4052-8e9e-a266-a0369fe50396,justice-7,Justice
b76ae4bc-ceaf-408b-9a37-aefdd209cd99,savera-1,Savera
